t,aerospike,bell
52.55,15585.50541,14559.17051
52.56,15585.74175,14559.22966
52.57,15585.9771,14559.28784
52.58,15586.21146,14559.34503
52.59,15586.44484,14559.40124
52.6,15586.67723,14559.45646
52.61,15586.90863,14559.51071
52.62,15587.13905,14559.56397
52.63,15587.36849,14559.61625
52.64,15587.59693,14559.66755
52.65,15587.82439,14559.71787
52.66,15588.05087,14559.7672
52.67,15588.27636,14559.81555
52.68,15588.50086,14559.86292
52.69,15588.72438,14559.90931
52.7,15588.94691,14559.95471
52.71,15589.16846,14559.99914
52.72,15589.38902,14560.04258
52.73,15589.6086,14560.08504
52.74,15589.82719,14560.12651
52.75,15590.04479,14560.16701
52.76,15590.26141,14560.20652
52.77,15590.47704,14560.24505
52.78,15590.69169,14560.2826
52.79,15590.90535,14560.31917
52.8,15591.11802,14560.35475
52.81,15591.32971,14560.38936
52.82,15591.54042,14560.42298
52.83,15591.75014,14560.45562
52.84,15591.95887,14560.48727
52.85,15592.16662,14560.51795
52.86,15592.37338,14560.54764
52.87,15592.57916,14560.57636
52.88,15592.78395,14560.60409
52.89,15592.98776,14560.63084
52.9,15593.19058,14560.65661
52.91,15593.39241,14560.68139
52.92,15593.59326,14560.7052
52.93,15593.79313,14560.72802
52.94,15593.99201,14560.74986
52.95,15594.1899,14560.77072
52.96,15594.38681,14560.7906
52.97,15594.58273,14560.8095
52.98,15594.77767,14560.82741
52.99,15594.97163,14560.84435
53,15595.16459,14560.8603
53.01,15595.35658,14560.87527
53.02,15595.54758,14560.88926
53.03,15595.73759,14560.90227
53.04,15595.92662,14560.9143
53.05,15596.11466,14560.92534
53.06,15596.30172,14560.93541
53.07,15596.48779,14560.94449
53.08,15596.67288,14560.95259
53.09,15596.85698,14560.95971
53.1,15597.0401,14560.96585
53.11,15597.22223,14560.97101
53.12,15597.40338,14560.97519
53.13,15597.58355,14560.97839
53.14,15597.76272,14560.9806
53.15,15597.94092,14560.98184
53.16,15598.11813,14560.98209
53.17,15598.29435,-1
53.18,15598.46959,-1
53.19,15598.64385,-1
53.2,15598.81712,-1
53.21,15598.9894,-1
53.22,15599.1607,-1
53.23,15599.33102,-1
53.24,15599.50035,-1
53.25,15599.6687,-1
53.26,15599.83606,-1
53.27,15600.00244,-1
53.28,15600.16783,-1
53.29,15600.33224,-1
53.3,15600.49566,-1
53.31,15600.6581,-1
53.32,15600.81956,-1
53.33,15600.98003,-1
53.34,15601.13951,-1
53.35,15601.29801,-1
53.36,15601.45553,-1
53.37,15601.61207,-1
53.38,15601.76761,-1
53.39,15601.92218,-1
53.4,15602.07576,-1
53.41,15602.22836,-1
53.42,15602.37997,-1
53.43,15602.53059,-1
53.44,15602.68024,-1
53.45,15602.8289,-1
53.46,15602.97657,-1
53.47,15603.12326,-1
53.48,15603.26897,-1
53.49,15603.41369,-1
53.5,15603.55743,-1
53.51,15603.70019,-1
53.52,15603.84196,-1
53.53,15603.98274,-1
53.54,15604.12255,-1
53.55,15604.26136,-1
53.56,15604.3992,-1
53.57,15604.53605,-1
53.58,15604.67192,-1
53.59,15604.8068,-1
53.6,15604.9407,-1
53.61,15605.07361,-1
53.62,15605.20555,-1
53.63,15605.33649,-1
53.64,15605.46646,-1
53.65,15605.59544,-1
53.66,15605.72343,-1
53.67,15605.85045,-1
53.68,15605.97648,-1
53.69,15606.10152,-1
53.7,15606.22558,-1
53.71,15606.34866,-1
53.72,15606.47075,-1
53.73,15606.59187,-1
53.74,15606.71199,-1
53.75,15606.83114,-1
53.76,15606.9493,-1
53.77,15607.06647,-1
53.78,15607.18267,-1
53.79,15607.29788,-1
53.8,15607.4121,-1
53.81,15607.52535,-1
53.82,15607.63761,-1
53.83,15607.74888,-1
53.84,15607.85918,-1
53.85,15607.96848,-1
53.86,15608.07681,-1
53.87,15608.18415,-1
53.88,15608.29051,-1
53.89,15608.39589,-1
53.9,15608.50028,-1
53.91,15608.60369,-1
53.92,15608.70612,-1
53.93,15608.80756,-1
53.94,15608.90802,-1
53.95,15609.0075,-1
53.96,15609.106,-1
53.97,15609.20351,-1
53.98,15609.30004,-1
53.99,15609.39558,-1
54,15609.49014,-1
54.01,15609.58372,-1
54.02,15609.67632,-1
54.03,15609.76793,-1
54.04,15609.85856,-1
54.05,15609.94821,-1
54.06,15610.03687,-1
54.07,15610.12456,-1
54.08,15610.21125,-1
54.09,15610.29697,-1
54.1,15610.3817,-1
54.11,15610.46545,-1
54.12,15610.54822,-1
54.13,15610.63001,-1
54.14,15610.71081,-1
54.15,15610.79063,-1
54.16,15610.86946,-1
54.17,15610.94732,-1
54.18,15611.02419,-1
54.19,15611.10008,-1
54.2,15611.17498,-1
54.21,15611.24891,-1
54.22,15611.32185,-1
54.23,15611.39381,-1
54.24,15611.46478,-1
54.25,15611.53478,-1
54.26,15611.60379,-1
54.27,15611.67182,-1
54.28,15611.73886,-1
54.29,15611.80493,-1
54.3,15611.87001,-1
54.31,15611.93411,-1
54.32,15611.99722,-1
54.33,15612.05936,-1
54.34,15612.12051,-1
54.35,15612.18068,-1
54.36,15612.23987,-1
54.37,15612.29807,-1
54.38,15612.3553,-1
54.39,15612.41154,-1
54.4,15612.4668,-1
54.41,15612.52107,-1
54.42,15612.57437,-1
54.43,15612.62668,-1
54.44,15612.67801,-1
54.45,15612.72836,-1
54.46,15612.77772,-1
54.47,15612.82611,-1
54.48,15612.87351,-1
54.49,15612.91993,-1
54.5,15612.96537,-1
54.51,15613.00982,-1
54.52,15613.0533,-1
54.53,15613.09579,-1
54.54,15613.1373,-1
54.55,15613.17783,-1
54.56,15613.21738,-1
54.57,15613.25594,-1
54.58,15613.29352,-1
54.59,15613.33012,-1
54.6,15613.36574,-1
54.61,15613.40038,-1
54.62,15613.43404,-1
54.63,15613.46671,-1
54.64,15613.4984,-1
54.65,15613.52911,-1
54.66,15613.55884,-1
54.67,15613.58759,-1
54.68,15613.61536,-1
54.69,15613.64214,-1
54.7,15613.66794,-1
54.71,15613.69277,-1
54.72,15613.71661,-1
54.73,15613.73946,-1
54.74,15613.76134,-1
54.75,15613.78224,-1
54.76,15613.80215,-1
54.77,15613.82108,-1
54.78,15613.83903,-1
54.79,15613.856,-1
54.8,15613.87199,-1
54.81,15613.887,-1
54.82,15613.90102,-1
54.83,15613.91407,-1
54.84,15613.92613,-1
54.85,15613.93721,-1
54.86,15613.94731,-1
54.87,15613.95643,-1
54.88,15613.96457,-1
54.89,15613.97173,-1
54.9,15613.9779,-1
54.91,15613.9831,-1
54.92,15613.98731,-1
54.93,15613.99055,-1
54.94,15613.9928,-1
54.95,15613.99407,-1
54.96,15613.99436,-1
